Image,Label,Size,Format
Data/Woman/face_328.jpg,1,"(194, 271)",jpg
Data/Woman/face_329.jpg,1,"(176, 232)",jpg
Data/Woman/face_330.jpg,1,"(88, 117)",jpg
Data/Woman/face_331.jpg,1,"(130, 193)",jpg
Data/Woman/face_332.jpg,1,"(84, 109)",jpg
Data/Woman/face_333.jpg,1,"(97, 139)",jpg
Data/Woman/face_334.jpg,1,"(338, 414)",jpg
Data/Woman/face_336.jpg,1,"(125, 180)",jpg
Data/Woman/face_337.jpg,1,"(70, 76)",jpg
Data/Woman/face_338.jpg,1,"(277, 397)",jpg
Data/Woman/face_339.jpg,1,"(250, 317)",jpg
Data/Woman/face_342.jpg,1,"(312, 341)",jpg
Data/Woman/face_344.jpg,1,"(63, 91)",jpg
Data/Woman/face_345.jpg,1,"(256, 348)",jpg
Data/Woman/face_346.jpg,1,"(105, 120)",jpg
Data/Woman/face_347.jpg,1,"(92, 119)",jpg
Data/Woman/face_348.jpg,1,"(276, 375)",jpg
Data/Woman/face_349.jpg,1,"(219, 240)",jpg
Data/Woman/face_350.jpg,1,"(129, 189)",jpg
Data/Woman/face_351.jpg,1,"(64, 81)",jpg
Data/Woman/face_352.jpg,1,"(186, 245)",jpg
Data/Woman/face_353.jpg,1,"(179, 238)",jpg
Data/Woman/face_354.jpg,1,"(224, 286)",jpg
Data/Woman/face_355.jpg,1,"(139, 190)",jpg
Data/Woman/face_356.jpg,1,"(139, 186)",jpg
Data/Woman/face_357.jpg,1,"(181, 226)",jpg
Data/Woman/face_358.jpg,1,"(229, 289)",jpg
Data/Woman/face_359.jpg,1,"(52, 64)",jpg
Data/Woman/face_360.jpg,1,"(204, 266)",jpg
Data/Woman/face_362.jpg,1,"(196, 286)",jpg
Data/Woman/face_363.jpg,1,"(351, 469)",jpg
Data/Woman/face_364.jpg,1,"(312, 455)",jpg
Data/Woman/face_366.jpg,1,"(230, 304)",jpg
Data/Woman/face_367.jpg,1,"(112, 144)",jpg
Data/Woman/face_368.jpg,1,"(436, 571)",jpg
Data/Woman/face_370.jpg,1,"(145, 196)",jpg
Data/Woman/face_371.jpg,1,"(374, 477)",jpg
Data/Woman/face_373.jpg,1,"(180, 219)",jpg
Data/Woman/face_375.jpg,1,"(145, 206)",jpg
Data/Woman/face_383.jpg,1,"(770, 943)",jpg
Data/Woman/face_384.jpg,1,"(537, 811)",jpg
Data/Woman/face_385.jpg,1,"(133, 163)",jpg
Data/Woman/face_386.jpg,1,"(204, 247)",jpg
Data/Woman/face_387.jpg,1,"(173, 223)",jpg
Data/Woman/face_388.jpg,1,"(102, 206)",jpg
Data/Woman/face_389.jpg,1,"(504, 623)",jpg
Data/Woman/face_400.jpg,1,"(133, 189)",jpg
Data/Woman/face_401.jpg,1,"(117, 155)",jpg
Data/Woman/face_402.jpg,1,"(130, 159)",jpg
Data/Woman/face_403.jpg,1,"(159, 232)",jpg
Data/Woman/face_404.jpg,1,"(138, 163)",jpg
Data/Woman/face_405.jpg,1,"(140, 200)",jpg
Data/Woman/face_406.jpg,1,"(221, 297)",jpg
Data/Woman/face_408.jpg,1,"(221, 278)",jpg
Data/Woman/face_409.jpg,1,"(239, 316)",jpg
Data/Woman/face_410.jpg,1,"(220, 298)",jpg
Data/Woman/face_411.jpg,1,"(127, 191)",jpg
Data/Woman/face_412.jpg,1,"(471, 632)",jpg
Data/Woman/face_413.jpg,1,"(128, 298)",jpg
Data/Woman/face_415.jpg,1,"(453, 510)",jpg
Data/Woman/face_416.jpg,1,"(325, 425)",jpg
Data/Woman/face_417.jpg,1,"(143, 208)",jpg
Data/Woman/face_418.jpg,1,"(102, 175)",jpg
Data/Woman/face_419.jpg,1,"(124, 172)",jpg
Data/Woman/face_420.jpg,1,"(425, 587)",jpg
Data/Woman/face_421.jpg,1,"(430, 538)",jpg
Data/Woman/face_423.jpg,1,"(235, 335)",jpg
Data/Woman/face_424.jpg,1,"(175, 249)",jpg
Data/Woman/face_426.jpg,1,"(305, 326)",jpg
Data/Woman/face_428.jpg,1,"(218, 281)",jpg
Data/Woman/face_429.jpg,1,"(217, 293)",jpg
Data/Woman/face_430.jpg,1,"(100, 130)",jpg
Data/Woman/face_431.jpg,1,"(271, 385)",jpg
Data/Woman/face_432.jpg,1,"(100, 121)",jpg
Data/Woman/face_433.jpg,1,"(148, 205)",jpg
Data/Woman/face_434.jpg,1,"(274, 351)",jpg
Data/Woman/face_435.jpg,1,"(154, 214)",jpg
Data/Woman/face_436.jpg,1,"(104, 151)",jpg
Data/Woman/face_437.jpg,1,"(295, 326)",jpg
Data/Woman/face_439.jpg,1,"(126, 158)",jpg
Data/Woman/face_440.jpg,1,"(201, 224)",jpg
Data/Woman/face_441.jpg,1,"(234, 341)",jpg
Data/Woman/face_443.jpg,1,"(197, 266)",jpg
Data/Woman/face_444.jpg,1,"(188, 265)",jpg
Data/Woman/face_445.jpg,1,"(216, 289)",jpg
Data/Woman/face_446.jpg,1,"(230, 294)",jpg
Data/Woman/face_448.jpg,1,"(208, 291)",jpg
Data/Woman/face_449.jpg,1,"(248, 316)",jpg
Data/Woman/face_450.jpg,1,"(290, 377)",jpg
Data/Woman/face_451.jpg,1,"(72, 98)",jpg
Data/Woman/face_452.jpg,1,"(154, 202)",jpg
Data/Woman/face_453.jpg,1,"(131, 181)",jpg
Data/Woman/face_454.jpg,1,"(649, 831)",jpg
Data/Woman/face_455.jpg,1,"(206, 262)",jpg
Data/Woman/face_456.jpg,1,"(289, 393)",jpg
Data/Woman/face_457.jpg,1,"(241, 320)",jpg
Data/Woman/face_458.jpg,1,"(79, 101)",jpg
Data/Woman/face_459.jpg,1,"(179, 228)",jpg
Data/Woman/face_461.jpg,1,"(51, 73)",jpg
Data/Woman/face_462.jpg,1,"(129, 240)",jpg
Data/Woman/face_463.jpg,1,"(92, 168)",jpg
Data/Woman/face_464.jpg,1,"(308, 411)",jpg
Data/Woman/face_465.jpg,1,"(124, 133)",jpg
Data/Woman/face_466.jpg,1,"(103, 136)",jpg
Data/Woman/face_467.jpg,1,"(182, 216)",jpg
Data/Woman/face_468.jpg,1,"(93, 139)",jpg
Data/Woman/face_469.jpg,1,"(57, 91)",jpg
Data/Woman/face_470.jpg,1,"(102, 149)",jpg
Data/Woman/face_471.jpg,1,"(134, 181)",jpg
Data/Woman/face_472.jpg,1,"(134, 162)",jpg
Data/Woman/face_473.jpg,1,"(154, 239)",jpg
Data/Woman/face_474.jpg,1,"(292, 387)",jpg
Data/Woman/face_475.jpg,1,"(240, 315)",jpg
Data/Woman/face_476.jpg,1,"(195, 292)",jpg
Data/Woman/face_477.jpg,1,"(187, 231)",jpg
Data/Woman/face_478.jpg,1,"(225, 292)",jpg
Data/Woman/face_479.jpg,1,"(143, 191)",jpg
Data/Woman/face_480.jpg,1,"(260, 309)",jpg
Data/Woman/face_482.jpg,1,"(1238, 1589)",jpg
Data/Woman/face_484.jpg,1,"(187, 250)",jpg
Data/Woman/face_485.jpg,1,"(207, 247)",jpg
Data/Woman/face_486.jpg,1,"(167, 251)",jpg
Data/Woman/face_487.jpg,1,"(245, 337)",jpg
Data/Woman/face_489.jpg,1,"(94, 130)",jpg
Data/Woman/face_490.jpg,1,"(109, 147)",jpg
Data/Woman/face_491.jpg,1,"(159, 196)",jpg
Data/Woman/face_492.jpg,1,"(188, 232)",jpg
Data/Woman/face_493.jpg,1,"(99, 138)",jpg
Data/Woman/face_494.jpg,1,"(201, 292)",jpg
Data/Woman/face_495.jpg,1,"(120, 158)",jpg
Data/Woman/face_496.jpg,1,"(164, 216)",jpg
Data/Woman/face_497.jpg,1,"(141, 184)",jpg
Data/Woman/face_499.jpg,1,"(131, 176)",jpg
Data/Woman/face_500.jpg,1,"(84, 117)",jpg
Data/Woman/face_501.jpg,1,"(245, 351)",jpg
Data/Woman/face_502.jpg,1,"(96, 151)",jpg
Data/Woman/face_503.jpg,1,"(168, 235)",jpg
Data/Woman/face_504.jpg,1,"(196, 262)",jpg
Data/Woman/face_505.jpg,1,"(307, 445)",jpg
Data/Woman/face_506.jpg,1,"(406, 568)",jpg
Data/Woman/face_507.jpg,1,"(216, 292)",jpg
Data/Woman/face_508.jpg,1,"(148, 180)",jpg
Data/Woman/face_509.jpg,1,"(203, 286)",jpg
Data/Woman/face_510.jpg,1,"(109, 138)",jpg
Data/Woman/face_511.jpg,1,"(313, 451)",jpg
Data/Woman/face_512.jpg,1,"(69, 95)",jpg
Data/Woman/face_513.jpg,1,"(210, 318)",jpg
Data/Woman/face_514.jpg,1,"(203, 247)",jpg
Data/Woman/face_516.jpg,1,"(136, 190)",jpg
Data/Woman/face_517.jpg,1,"(165, 221)",jpg
Data/Woman/face_518.jpg,1,"(114, 163)",jpg
Data/Woman/face_519.jpg,1,"(114, 151)",jpg
Data/Woman/face_520.jpg,1,"(124, 179)",jpg
Data/Woman/face_521.jpg,1,"(138, 185)",jpg
Data/Woman/face_522.jpg,1,"(178, 240)",jpg
Data/Woman/face_523.jpg,1,"(433, 578)",jpg
Data/Woman/face_525.jpg,1,"(169, 228)",jpg
Data/Woman/face_526.jpg,1,"(241, 291)",jpg
Data/Woman/face_528.jpg,1,"(49, 70)",jpg
Data/Woman/face_529.jpg,1,"(366, 451)",jpg
Data/Woman/face_530.jpg,1,"(172, 179)",jpg
Data/Woman/face_531.jpg,1,"(359, 510)",jpg
Data/Woman/face_537.jpg,1,"(1343, 1531)",jpg
Data/Woman/face_539.jpg,1,"(124, 167)",jpg
Data/Woman/face_540.jpg,1,"(182, 253)",jpg
Data/Woman/face_541.jpg,1,"(90, 121)",jpg
Data/Woman/face_542.jpg,1,"(347, 514)",jpg
Data/Woman/face_543.jpg,1,"(210, 304)",jpg
Data/Woman/face_545.jpg,1,"(210, 269)",jpg
Data/Woman/face_546.jpg,1,"(117, 173)",jpg
Data/Woman/face_547.jpg,1,"(236, 328)",jpg
Data/Woman/face_548.jpg,1,"(166, 227)",jpg
Data/Woman/face_549.jpg,1,"(240, 359)",jpg
Data/Woman/face_550.jpg,1,"(163, 206)",jpg
Data/Woman/face_551.jpg,1,"(127, 170)",jpg
Data/Woman/face_553.jpg,1,"(194, 248)",jpg
Data/Woman/face_554.jpg,1,"(319, 398)",jpg
Data/Woman/face_555.jpg,1,"(197, 262)",jpg
Data/Woman/face_556.jpg,1,"(124, 171)",jpg
Data/Woman/face_557.jpg,1,"(218, 296)",jpg
Data/Woman/face_558.jpg,1,"(159, 191)",jpg
Data/Woman/face_559.jpg,1,"(262, 297)",jpg
Data/Woman/face_560.jpg,1,"(126, 182)",jpg
Data/Woman/face_561.jpg,1,"(231, 320)",jpg
Data/Woman/face_562.jpg,1,"(113, 154)",jpg
Data/Woman/face_563.jpg,1,"(147, 204)",jpg
Data/Woman/face_564.jpg,1,"(411, 561)",jpg
Data/Woman/face_566.jpg,1,"(177, 181)",jpg
Data/Woman/face_567.jpg,1,"(84, 112)",jpg
Data/Woman/face_568.jpg,1,"(162, 217)",jpg
Data/Woman/face_569.jpg,1,"(227, 320)",jpg
Data/Woman/face_570.jpg,1,"(149, 202)",jpg
Data/Woman/face_571.jpg,1,"(489, 661)",jpg
Data/Woman/face_573.jpg,1,"(144, 199)",jpg
Data/Woman/face_574.jpg,1,"(279, 324)",jpg
Data/Woman/face_575.jpg,1,"(206, 272)",jpg
Data/Woman/face_576.jpg,1,"(187, 247)",jpg
Data/Woman/face_577.jpg,1,"(193, 227)",jpg
Data/Woman/face_578.jpg,1,"(113, 185)",jpg
Data/Woman/face_579.jpg,1,"(243, 322)",jpg
Data/Woman/face_580.jpg,1,"(226, 270)",jpg
Data/Woman/face_581.jpg,1,"(274, 358)",jpg
Data/Woman/face_582.jpg,1,"(158, 198)",jpg
Data/Woman/face_583.jpg,1,"(60, 83)",jpg
Data/Woman/face_584.jpg,1,"(563, 727)",jpg
Data/Woman/face_585.jpg,1,"(142, 171)",jpg
Data/Woman/face_586.jpg,1,"(130, 173)",jpg
Data/Woman/face_587.jpg,1,"(238, 291)",jpg
Data/Woman/face_588.jpg,1,"(150, 188)",jpg
Data/Woman/face_589.jpg,1,"(244, 327)",jpg
Data/Woman/face_590.jpg,1,"(231, 303)",jpg
Data/Woman/face_591.jpg,1,"(63, 79)",jpg
Data/Woman/face_592.jpg,1,"(165, 221)",jpg
Data/Woman/face_595.jpg,1,"(176, 259)",jpg
Data/Woman/face_596.jpg,1,"(130, 169)",jpg
Data/Woman/face_597.jpg,1,"(683, 822)",jpg
Data/Woman/face_599.jpg,1,"(118, 147)",jpg
Data/Woman/face_600.jpg,1,"(163, 226)",jpg
Data/Woman/face_601.jpg,1,"(258, 287)",jpg
Data/Woman/face_604.jpg,1,"(172, 226)",jpg
Data/Woman/face_605.jpg,1,"(400, 548)",jpg
Data/Woman/face_606.jpg,1,"(262, 342)",jpg
Data/Woman/face_607.jpg,1,"(251, 321)",jpg
Data/Woman/face_609.jpg,1,"(227, 310)",jpg
Data/Woman/face_610.jpg,1,"(100, 144)",jpg
Data/Woman/face_611.jpg,1,"(232, 328)",jpg
Data/Woman/face_612.jpg,1,"(255, 353)",jpg
Data/Woman/face_614.jpg,1,"(194, 250)",jpg
Data/Woman/face_620.jpg,1,"(264, 346)",jpg
Data/Woman/face_622.jpg,1,"(181, 216)",jpg
Data/Woman/face_624.jpg,1,"(144, 227)",jpg
Data/Woman/face_625.jpg,1,"(164, 226)",jpg
Data/Woman/face_626.jpg,1,"(142, 204)",jpg
Data/Woman/face_627.jpg,1,"(143, 195)",jpg
Data/Woman/face_628.jpg,1,"(350, 475)",jpg
Data/Woman/face_630.jpg,1,"(242, 379)",jpg
Data/Woman/face_631.jpg,1,"(210, 282)",jpg
Data/Woman/face_632.jpg,1,"(140, 198)",jpg
Data/Woman/face_633.jpg,1,"(368, 500)",jpg
Data/Woman/face_634.jpg,1,"(160, 236)",jpg
Data/Woman/face_635.jpg,1,"(208, 335)",jpg
Data/Woman/face_636.jpg,1,"(300, 383)",jpg
Data/Woman/face_638.jpg,1,"(220, 287)",jpg
Data/Woman/face_639.jpg,1,"(168, 201)",jpg
Data/Woman/face_640.jpg,1,"(406, 534)",jpg
Data/Woman/face_641.jpg,1,"(63, 81)",jpg
Data/Woman/face_642.jpg,1,"(88, 135)",jpg
Data/Woman/face_643.jpg,1,"(171, 219)",jpg
Data/Woman/face_644.jpg,1,"(179, 223)",jpg
Data/Woman/face_645.jpg,1,"(257, 307)",jpg
Data/Woman/face_646.jpg,1,"(261, 382)",jpg
Data/Woman/face_647.jpg,1,"(256, 352)",jpg
Data/Woman/face_648.jpg,1,"(206, 274)",jpg
Data/Woman/face_649.jpg,1,"(228, 328)",jpg
Data/Woman/face_651.jpg,1,"(120, 188)",jpg
Data/Woman/face_652.jpg,1,"(58, 80)",jpg
Data/Woman/face_653.jpg,1,"(178, 224)",jpg
Data/Woman/face_654.jpg,1,"(147, 182)",jpg
Data/Woman/face_655.jpg,1,"(135, 193)",jpg
Data/Woman/face_656.jpg,1,"(242, 296)",jpg
Data/Woman/face_657.jpg,1,"(163, 218)",jpg
Data/Woman/face_658.jpg,1,"(113, 147)",jpg
Data/Woman/face_659.jpg,1,"(185, 214)",jpg
Data/Woman/face_660.jpg,1,"(246, 325)",jpg
Data/Woman/face_661.jpg,1,"(169, 176)",jpg
Data/Woman/face_662.jpg,1,"(342, 453)",jpg
Data/Woman/face_663.jpg,1,"(119, 168)",jpg
Data/Woman/face_664.jpg,1,"(245, 315)",jpg
Data/Woman/face_666.jpg,1,"(349, 424)",jpg
Data/Woman/face_668.jpg,1,"(101, 137)",jpg
Data/Woman/face_669.jpg,1,"(106, 128)",jpg
Data/Woman/face_671.jpg,1,"(199, 272)",jpg
Data/Woman/face_672.jpg,1,"(219, 293)",jpg
Data/Woman/face_673.jpg,1,"(268, 342)",jpg
Data/Woman/face_674.jpg,1,"(269, 345)",jpg
Data/Woman/face_676.jpg,1,"(162, 232)",jpg
Data/Woman/face_677.jpg,1,"(141, 221)",jpg
Data/Woman/face_678.jpg,1,"(80, 115)",jpg
Data/Woman/face_679.jpg,1,"(96, 136)",jpg
Data/Woman/face_680.jpg,1,"(72, 91)",jpg
Data/Woman/face_681.jpg,1,"(111, 147)",jpg
Data/Woman/face_682.jpg,1,"(93, 120)",jpg
Data/Woman/face_683.jpg,1,"(469, 692)",jpg
Data/Woman/face_684.jpg,1,"(255, 350)",jpg
Data/Woman/face_686.jpg,1,"(112, 152)",jpg
Data/Woman/face_687.jpg,1,"(167, 222)",jpg
Data/Woman/face_688.jpg,1,"(197, 262)",jpg
Data/Woman/face_694.jpg,1,"(103, 155)",jpg
Data/Woman/face_695.jpg,1,"(192, 235)",jpg
Data/Woman/face_696.jpg,1,"(194, 263)",jpg
Data/Woman/face_698.jpg,1,"(384, 513)",jpg
Data/Woman/face_701.jpg,1,"(228, 283)",jpg
Data/Woman/face_703.jpg,1,"(137, 215)",jpg
Data/Woman/face_704.jpg,1,"(110, 141)",jpg
Data/Woman/face_705.jpg,1,"(113, 154)",jpg
Data/Woman/face_706.jpg,1,"(138, 189)",jpg
Data/Woman/face_707.jpg,1,"(163, 235)",jpg
Data/Woman/face_708.jpg,1,"(153, 204)",jpg
Data/Woman/face_709.jpg,1,"(360, 508)",jpg
Data/Woman/face_710.jpg,1,"(262, 342)",jpg
Data/Woman/face_711.jpg,1,"(83, 110)",jpg
Data/Woman/face_712.jpg,1,"(302, 376)",jpg
Data/Woman/face_714.jpg,1,"(188, 244)",jpg
Data/Woman/face_715.jpg,1,"(184, 261)",jpg
Data/Woman/face_716.jpg,1,"(217, 268)",jpg
Data/Woman/face_717.jpg,1,"(136, 197)",jpg
Data/Woman/face_718.jpg,1,"(63, 85)",jpg
Data/Woman/face_719.jpg,1,"(207, 270)",jpg
Data/Woman/face_720.jpg,1,"(113, 153)",jpg
Data/Woman/face_721.jpg,1,"(110, 142)",jpg
Data/Woman/face_722.jpg,1,"(103, 142)",jpg
Data/Woman/face_723.jpg,1,"(184, 261)",jpg
Data/Woman/face_724.jpg,1,"(185, 218)",jpg
Data/Woman/face_725.jpg,1,"(80, 98)",jpg
Data/Woman/face_726.jpg,1,"(204, 240)",jpg
Data/Woman/face_727.jpg,1,"(235, 342)",jpg
Data/Woman/face_728.jpg,1,"(143, 189)",jpg
Data/Woman/face_729.jpg,1,"(218, 247)",jpg
Data/Woman/face_730.jpg,1,"(347, 489)",jpg
Data/Woman/face_731.jpg,1,"(95, 121)",jpg
Data/Woman/face_732.jpg,1,"(293, 368)",jpg
Data/Woman/face_733.jpg,1,"(162, 203)",jpg
Data/Woman/face_734.jpg,1,"(249, 321)",jpg
Data/Woman/face_735.jpg,1,"(435, 526)",jpg
Data/Woman/face_736.jpg,1,"(79, 91)",jpg
Data/Woman/face_737.jpg,1,"(404, 426)",jpg
Data/Woman/face_739.jpg,1,"(226, 297)",jpg
Data/Woman/face_740.jpg,1,"(157, 209)",jpg
Data/Woman/face_741.jpg,1,"(169, 214)",jpg
Data/Woman/face_743.jpg,1,"(500, 785)",jpg
Data/Woman/face_744.jpg,1,"(119, 144)",jpg
Data/Woman/face_745.jpg,1,"(127, 147)",jpg
Data/Woman/face_746.jpg,1,"(64, 91)",jpg
Data/Woman/face_748.jpg,1,"(126, 179)",jpg
Data/Woman/face_749.jpg,1,"(121, 154)",jpg
Data/Woman/face_750.jpg,1,"(224, 356)",jpg
Data/Woman/face_751.jpg,1,"(73, 110)",jpg
Data/Woman/face_752.jpg,1,"(191, 246)",jpg
Data/Woman/face_753.jpg,1,"(425, 598)",jpg
Data/Woman/face_754.jpg,1,"(163, 212)",jpg
Data/Woman/face_755.jpg,1,"(105, 145)",jpg
Data/Woman/face_756.jpg,1,"(50, 77)",jpg
Data/Woman/face_757.jpg,1,"(324, 401)",jpg
Data/Woman/face_758.jpg,1,"(127, 166)",jpg
Data/Woman/face_759.jpg,1,"(54, 62)",jpg
Data/Woman/face_760.jpg,1,"(173, 222)",jpg
Data/Woman/face_761.jpg,1,"(141, 194)",jpg
Data/Woman/face_762.jpg,1,"(148, 188)",jpg
Data/Woman/face_764.jpg,1,"(233, 330)",jpg
Data/Woman/face_765.jpg,1,"(85, 108)",jpg
Data/Woman/face_766.jpg,1,"(434, 561)",jpg
Data/Woman/face_767.jpg,1,"(118, 141)",jpg
Data/Woman/face_768.jpg,1,"(229, 290)",jpg
Data/Woman/face_769.jpg,1,"(78, 122)",jpg
Data/Woman/face_770.jpg,1,"(425, 549)",jpg
Data/Woman/face_771.jpg,1,"(185, 220)",jpg
Data/Woman/face_772.jpg,1,"(279, 281)",jpg
Data/Woman/face_775.jpg,1,"(433, 583)",jpg
Data/Woman/face_779.jpg,1,"(203, 273)",jpg
Data/Woman/face_780.jpg,1,"(137, 214)",jpg
Data/Woman/face_781.jpg,1,"(189, 243)",jpg
Data/Woman/face_782.jpg,1,"(232, 290)",jpg
Data/Woman/face_783.jpg,1,"(103, 134)",jpg
Data/Woman/face_784.jpg,1,"(247, 297)",jpg
Data/Woman/face_785.jpg,1,"(90, 124)",jpg
Data/Woman/face_786.jpg,1,"(141, 174)",jpg
Data/Woman/face_793.jpg,1,"(471, 581)",jpg
Data/Woman/face_794.jpg,1,"(213, 290)",jpg
Data/Woman/face_796.jpg,1,"(328, 366)",jpg
Data/Woman/face_797.jpg,1,"(338, 338)",jpg
Data/Woman/face_798.jpg,1,"(104, 142)",jpg
Data/Woman/face_799.jpg,1,"(157, 176)",jpg
Data/Woman/face_800.jpg,1,"(128, 178)",jpg
Data/Woman/face_801.jpg,1,"(166, 233)",jpg
Data/Woman/face_802.jpg,1,"(329, 441)",jpg
Data/Woman/face_804.jpg,1,"(334, 444)",jpg
Data/Woman/face_805.jpg,1,"(71, 102)",jpg
Data/Woman/face_806.jpg,1,"(274, 370)",jpg
Data/Woman/face_807.jpg,1,"(170, 245)",jpg
Data/Woman/face_808.jpg,1,"(411, 526)",jpg
Data/Woman/face_809.jpg,1,"(114, 166)",jpg
Data/Woman/face_810.jpg,1,"(125, 201)",jpg
Data/Woman/face_811.jpg,1,"(113, 160)",jpg
Data/Woman/face_812.jpg,1,"(176, 246)",jpg
Data/Woman/face_814.jpg,1,"(98, 123)",jpg
Data/Woman/face_815.jpg,1,"(132, 171)",jpg
Data/Woman/face_816.jpg,1,"(469, 639)",jpg
Data/Woman/face_817.jpg,1,"(219, 269)",jpg
Data/Woman/face_819.jpg,1,"(89, 118)",jpg
Data/Woman/face_820.jpg,1,"(348, 441)",jpg
Data/Woman/face_821.jpg,1,"(74, 102)",jpg
Data/Woman/face_822.jpg,1,"(103, 146)",jpg
Data/Woman/face_823.jpg,1,"(182, 247)",jpg
Data/Woman/face_824.jpg,1,"(218, 288)",jpg
Data/Woman/face_825.jpg,1,"(122, 151)",jpg
Data/Woman/face_826.jpg,1,"(114, 155)",jpg
Data/Woman/face_827.jpg,1,"(125, 161)",jpg
Data/Woman/face_828.jpg,1,"(99, 121)",jpg
Data/Woman/face_829.jpg,1,"(265, 334)",jpg
Data/Woman/face_831.jpg,1,"(107, 137)",jpg
Data/Woman/face_832.jpg,1,"(154, 205)",jpg
Data/Woman/face_833.jpg,1,"(156, 214)",jpg
Data/Woman/face_835.jpg,1,"(326, 385)",jpg
Data/Woman/face_838.jpg,1,"(802, 1129)",jpg
Data/Woman/face_839.jpg,1,"(91, 112)",jpg
Data/Woman/face_840.jpg,1,"(239, 287)",jpg
Data/Woman/face_842.jpg,1,"(111, 158)",jpg
Data/Woman/face_843.jpg,1,"(259, 350)",jpg
Data/Woman/face_845.jpg,1,"(117, 158)",jpg
Data/Woman/face_846.jpg,1,"(282, 405)",jpg
Data/Woman/face_847.jpg,1,"(119, 146)",jpg
Data/Woman/face_848.jpg,1,"(155, 199)",jpg
Data/Woman/face_849.jpg,1,"(231, 309)",jpg
Data/Woman/face_850.jpg,1,"(161, 205)",jpg
Data/Woman/face_852.jpg,1,"(251, 361)",jpg
Data/Woman/face_854.jpg,1,"(145, 195)",jpg
Data/Woman/face_855.jpg,1,"(486, 571)",jpg
Data/Woman/face_856.jpg,1,"(97, 118)",jpg
Data/Woman/face_858.jpg,1,"(433, 628)",jpg
Data/Woman/face_863.jpg,1,"(208, 276)",jpg
Data/Woman/face_864.jpg,1,"(258, 308)",jpg
Data/Woman/face_865.jpg,1,"(126, 159)",jpg
Data/Woman/face_866.jpg,1,"(49, 65)",jpg
Data/Woman/face_867.jpg,1,"(250, 329)",jpg
Data/Woman/face_868.jpg,1,"(198, 253)",jpg
Data/Woman/face_869.jpg,1,"(85, 102)",jpg
Data/Woman/face_870.jpg,1,"(157, 206)",jpg
Data/Woman/face_872.jpg,1,"(303, 408)",jpg
Data/Woman/face_873.jpg,1,"(174, 236)",jpg
Data/Woman/face_874.jpg,1,"(84, 103)",jpg
Data/Woman/face_875.jpg,1,"(221, 265)",jpg
Data/Woman/face_876.jpg,1,"(109, 145)",jpg
Data/Woman/face_877.jpg,1,"(231, 272)",jpg
Data/Woman/face_879.jpg,1,"(400, 550)",jpg
Data/Woman/face_881.jpg,1,"(96, 129)",jpg
Data/Woman/face_884.jpg,1,"(211, 274)",jpg
Data/Woman/face_887.jpg,1,"(154, 225)",jpg
Data/Woman/face_889.jpg,1,"(360, 347)",jpg
Data/Woman/face_894.jpg,1,"(122, 162)",jpg
Data/Woman/face_895.jpg,1,"(151, 195)",jpg
Data/Woman/face_896.jpg,1,"(76, 75)",jpg
Data/Woman/face_897.jpg,1,"(102, 153)",jpg
Data/Woman/face_898.jpg,1,"(125, 159)",jpg
Data/Woman/face_899.jpg,1,"(76, 109)",jpg
Data/Woman/face_900.jpg,1,"(55, 82)",jpg
Data/Woman/face_901.jpg,1,"(51, 58)",jpg
Data/Woman/face_902.jpg,1,"(164, 216)",jpg
Data/Woman/face_903.jpg,1,"(177, 243)",jpg
Data/Woman/face_904.jpg,1,"(163, 245)",jpg
Data/Woman/face_905.jpg,1,"(178, 230)",jpg
Data/Woman/face_913.jpg,1,"(78, 98)",jpg
Data/Woman/face_914.jpg,1,"(210, 272)",jpg
Data/Woman/face_915.jpg,1,"(128, 176)",jpg
Data/Woman/face_917.jpg,1,"(80, 110)",jpg
Data/Woman/face_918.jpg,1,"(249, 334)",jpg
Data/Woman/face_919.jpg,1,"(259, 337)",jpg
Data/Woman/face_920.jpg,1,"(83, 97)",jpg
Data/Woman/face_922.jpg,1,"(51, 71)",jpg
Data/Woman/face_923.jpg,1,"(104, 126)",jpg
Data/Woman/face_924.jpg,1,"(214, 293)",jpg
Data/Woman/face_925.jpg,1,"(179, 241)",jpg
Data/Woman/face_926.jpg,1,"(193, 279)",jpg
Data/Woman/face_927.jpg,1,"(156, 197)",jpg
Data/Woman/face_929.jpg,1,"(102, 138)",jpg
Data/Woman/face_930.jpg,1,"(57, 76)",jpg
Data/Woman/face_931.jpg,1,"(188, 256)",jpg
Data/Woman/face_932.jpg,1,"(255, 291)",jpg
Data/Woman/face_933.jpg,1,"(152, 203)",jpg
Data/Woman/face_934.jpg,1,"(104, 155)",jpg
Data/Woman/face_935.jpg,1,"(137, 164)",jpg
Data/Woman/face_938.jpg,1,"(135, 175)",jpg
Data/Woman/face_939.jpg,1,"(140, 204)",jpg
Data/Woman/face_940.jpg,1,"(102, 124)",jpg
Data/Woman/face_941.jpg,1,"(117, 166)",jpg
Data/Woman/face_942.jpg,1,"(69, 99)",jpg
Data/Woman/face_943.jpg,1,"(118, 164)",jpg
Data/Woman/face_944.jpg,1,"(83, 100)",jpg
Data/Woman/face_945.jpg,1,"(119, 148)",jpg
Data/Woman/face_947.jpg,1,"(181, 238)",jpg
Data/Woman/face_948.jpg,1,"(35, 50)",jpg
Data/Woman/face_949.jpg,1,"(56, 44)",jpg
Data/Woman/face_950.jpg,1,"(461, 554)",jpg
